,VALOR_FATURA
11777,24.24
3810,24.24
60161,55.92
47535,6388.71
38129,1197.67
53138,2703.65
38447,30.83
16982,1771.61
29709,4668.46
63572,224.6
14024,242.34
21457,24.26
35086,546.52
6258,21552.53
54948,29182.57
44321,288.63
38799,15533.03
22486,152.03
23009,7983.37
59282,49.71
20729,1388.01
11581,4530.62
49556,2077.87
54633,158.74
36281,60.82
16282,1168.82
23531,3859.91
55623,27.82
7081,3501.69
1551,589.67
50789,45.13
7794,4529.24
40332,354.53
18033,3196.81
25874,4091.85
7352,6532.64
20858,6849.61
49649,49.37
63156,15374.31
42989,75.19
37024,8338.67
20448,1262.12
2465,24.24
51062,4009.14
24675,40.3
25542,63.9
18539,968.34
9151,48.71
28062,32.39
64250,55.98
44213,286.92
11684,371.44
19027,123.55
1794,24.26
40399,161.66
44214,31.61
31444,1466.38
46049,48.48
59685,881.24
24519,3998.36
25555,1420.18
20141,146.9
60491,2333.28
24935,7344.54
52968,27.82
49160,3737.22
20100,24.38
48595,4315.51
58077,55.87
11419,24.24
38770,65.97
13855,387.65
54048,12474.93
12874,3963.29
62671,248.95
49455,4976.78
40513,26.69
50733,2813.91
21891,55.24
24940,56.35
59753,3512.69
34624,31.41
48915,1847.72
59907,63.18
38797,2104.16
48450,63.34
21086,27.98
16006,1237.61
25565,864.22
42218,4339.15
50569,3043.05
46081,200.89
57638,62.46
8453,28.55
8208,24.26
57650,349.98
26059,4584.79
18638,28.0
39178,2457.66
50025,75.18
65210,7035.95
36528,6547.68
42308,53.64
21209,3615.63
40030,387.12
46968,27.7
43859,1427.39
5756,55.25
32813,763.03
8464,2313.78
23117,302.7
23464,910.49
61763,10587.49
14735,614.63
59345,27.86
21491,115.42
13052,24.24
1688,504.09
14087,7315.82
12711,39.22
12537,202.62
2834,568.71
20842,1128.95
23985,56.35
14176,74.92
38345,75.24
47110,44.89
32376,30898.85
1178,1370.8
48400,32.12
3674,68.29
41887,4260.44
2856,6751.71
7386,6913.84
40686,30.83
56006,27.82
5057,1896.04
18799,321.67
55294,32.11
37678,46.62
21451,162.94
35177,3857.55
50713,7253.57
4394,242.08
9896,62.06
49362,8281.0
11584,22140.39
21489,31.76
23538,840.02
26513,6521.23
56440,4800.93
5101,7576.44
55261,24.11
8436,3192.84
12209,2834.91
4991,742.19
14763,24.24
63903,27.82
34110,5142.03
27700,120.48
36661,1882.37
31091,1119.62
35113,27.32
60998,52.44
21401,59.77
38329,384.22
27257,677.74
7041,3097.12
55877,17676.5
31377,2656.76
6096,43.07
25953,32.39
33683,3432.8
43095,46.46
826,3320.09
17658,361.8
57426,1024.85
34293,202.31
12288,337.57
27994,134.67
45830,8523.89
4002,35.52
49430,162.83
3327,35.5
25056,3741.86
42233,26.9
36265,39.12
6754,2953.96
29932,235.51
33571,318.93
39943,2133.92
41668,136.43
8167,2092.11
39137,26.69
36367,3143.85
1852,868.76
4726,42.18
62826,762.52
636,521.58
22225,19562.34
53667,81.48
44678,32.82
55072,6750.65
13198,84.66
18292,1229.02
37237,68.01
8424,146.69
54126,32.15
52663,5955.16
13810,2716.94
60160,11872.64
37055,30.83
27026,2302.58
54762,81.68
29895,32.39
18333,868.34
38619,26.69
4696,42.94
28684,5950.98
65629,27.9
46635,99.31
8321,68.29
23989,1005.23
32818,1951.96
25851,544.76
16699,6299.04
37408,16780.02
28144,1444.52
8974,6280.23
45684,4835.96
16301,741.6
38179,554.66
62682,5165.89
51131,311.4
29606,871.15
4649,55.22
24583,55.24
39758,6130.02
7262,48.71
63969,276.82
3866,104.01
25923,75.8
6099,24.24
15322,2613.62
52870,141.77
14775,28.0
9655,1771.44
14965,615.49
14258,7738.07
62656,7106.79
30657,954.91
42042,53.64
4096,24.24
11502,867.49
46778,48.49
36820,136.24
21804,256.57
53246,746.63
1275,217.14
8201,24.24
2394,176.71
2288,3824.41
47390,1363.9
40145,78.22
22499,2044.2
50544,2538.96
29868,215.02
39514,933.26
9179,24.24
30682,34.97
3343,113.94
27795,864.34
43500,75.17
13241,1468.63
39804,75.18
4663,62.01
39540,34.97
63323,675.97
65659,75.67
8989,31.76
7203,2412.01
20238,56.31
50658,5331.22
46390,113.72
12,909.02
467,1189.35
61901,27.82
57524,4448.43
20588,27.98
6326,3214.36
28768,48.82
47596,181.34
3482,54.16
15635,223.09
21585,12173.35
28009,2372.13
20868,6470.85
13678,242.32
10580,7503.25
7548,6774.6
55996,408.15
2929,35.5
47378,2426.73
49978,1017.86
10251,251.05
48186,2545.39
58771,233.35
39056,30.83
36211,15017.78
19656,4870.02
62409,501.61
23393,8244.98
28268,69.32
42021,396.94
60176,5964.32
47281,330.79
60373,131.08
57708,311.41
43304,10577.04
40199,667.56
36466,2214.95
11382,2174.83
6402,48.74
45667,974.0
10437,114.2
40148,30.83
58364,32.15
43528,645.99
32934,237.56
54707,103.9
21298,4058.66
42016,34.97
26488,249.65
36639,30.83
60910,119.6
28496,56.48
22759,260.6
35224,31.44
54074,1411.64
61083,49.49
15664,84.51
21658,28.0
20969,4809.93
17906,139.33
3770,24.24
65281,36.59
60814,4239.59
10896,189.63
64634,642.9
13410,3925.55
12661,42.76
14179,24.3
54374,8238.14
32612,372.05
38988,46.46
18323,24.24
10086,387.91
64635,3000.45
34782,128.42
50803,904.16
7198,1148.48
21675,27.98
62233,192.04
3891,3459.33
35313,47.35
33520,30.83
39951,173.53
23293,53.02
6001,568.15
7018,1047.57
9448,1189.47
10488,2934.72
20020,290.09
12561,35.52
60039,6670.23
17195,42.18
60398,12465.1
12382,229.04
3509,2894.0
56820,903.16
32403,19.76
40074,9925.57
3915,1230.24
8802,2604.79
6488,3093.45
872,101.39
54216,32.19
34919,616.56
49008,5712.41
10769,1272.99
54523,3415.02
25010,678.46
20744,321.85
58387,232.15
10059,2252.84
31521,43.25
17197,177.12
59360,17634.42
32556,3255.35
38123,2058.62
33595,53.64
5170,116.53
25224,82.37
24528,31.61
3536,3233.59
44826,47.43
53709,65.35
8610,101.43
4920,6583.89
58850,332.3
5651,104.2
53135,251.19
24554,35.85
33650,866.71
64900,48.75
679,2032.42
64979,145.71
38418,30.83
25290,160.89
34692,242.19
4079,24.24
60500,3158.95
8136,71.12
54387,119.38
37173,4753.4
35794,94.72
55185,1781.62
19426,24.24
11699,868.3
39257,2458.7
31415,214.1
27566,36.7
577,74.8
24374,674.58
37863,46.46
28859,56.33
30353,2777.68
4104,437.81
14297,8849.81
60470,32.15
51017,156.81
11897,150.14
14713,354.62
45799,278.05
27194,352.78
37287,46.46
40653,26.7
2955,42.18
37804,353.99
40389,319.0
6448,131.59
14058,54.2
23943,63.97
9124,6936.32
12100,7199.16
15729,1349.6
13599,5451.09
38130,6649.87
56142,5423.17
3811,55.24
20457,28.0
11638,62.2
17835,3721.68
61127,157.84
56252,277.35
20162,28.54
20996,243.62
16832,536.91
57770,1066.67
49500,142900.93
11900,614.19
53264,98.27
58125,2314.79
62986,71.49
33883,252.09
9031,13752.6
62916,28.19
24730,31.93
9404,24.24
20646,5145.0
6353,24.24
961,113.97
15365,3017.85
26256,10782.54
45879,1178.73
49547,1087.8
50060,32.12
18608,35.5
40024,26.69
1115,242.24
47288,55.82
26576,49.8
26714,32.39
56729,331.48
54385,27.82
4396,867.59
58642,468.68
20307,686.95
1963,65.56
55211,566.17
27601,563.92
56198,8136.55
61622,27.82
29925,28.06
22428,119.02
65184,119.68
30039,32.39
26152,1498.99
62206,32.2
14671,2590.09
13478,891.62
31042,204.04
28933,2324.82
35378,2765.3
30289,2032.52
13066,27.98
35803,27.28
21724,101.43
16373,746.28
32174,1154.06
42066,30.83
26726,32.39
308,2353.01
42675,136.98
19951,868.54
48615,59.84
50359,3529.02
60772,10037.26
22842,779.59
14559,763.66
29974,2977.04
15791,24.24
10118,522.16
17900,271.01
7259,24.24
22991,18.5
8191,687.16
18529,727.46
41495,1553.64
18595,65.63
52453,48.52
61719,510.4
18611,666.93
29014,601.92
33501,3939.41
3267,189.68
60348,36.4
49378,13609.72
26508,48.8
52049,159.42
12766,202.76
28110,45.45
17748,24.24
18994,1932.74
52990,36.43
16253,24.24
52901,32.12
8829,28.04
6507,17.94
57795,4069.7
58430,32.15
3325,24.76
6588,2773.7
4701,39.28
52751,262.62
42235,1242.49
52962,35526.13
32250,317.48
49762,48.41
43373,208.48
45988,70.87
15921,8260.46
12984,24.24
50100,149.12
17044,3074.8
59633,1803.53
55472,32.28
17782,3754.26
17046,4035.98
61263,96.54
31697,9662.3
22659,50.93
62958,62.25
21240,48.69
9432,666.92
55299,350.48
50615,7574.88
12450,1629.26
51744,81.67
31404,65.96
4753,61.78
23911,56.44
1727,59.94
36646,3743.21
30197,3861.0
36034,31.41
56706,653.87
14166,48.69
46595,8771.6
58006,36.98
65270,1494.8
10864,24.24
26378,1978.28
26177,48.8
61659,48.51
6009,2954.55
17198,827.49
470,48.69
44376,27.41
5459,24.24
51057,168.08
49800,482.82
22884,844.32
60421,387.05
36688,173.53
53641,741.6
15861,68.3
39612,645.75
62007,27.82
50963,3548.87
37856,46.47
11869,59.9
54101,2126.83
42796,3895.24
44283,6027.94
1254,48.73
21851,35.46
45610,168.61
49804,741.95
62689,188.21
41418,46.46
51693,833.96
56671,24282.71
10196,113.95
12815,2388.95
20219,553.63
11432,1289.25
59850,32.15
50099,244.23
13940,1449.45
36077,6490.38
23540,1444.65
26224,56.39
1773,338.33
11273,74.73
58744,657.0
63215,270.02
21648,24.24
38659,86.61
56124,4907.63
47096,186.98
13148,420.97
35674,27.28
55961,8672.6
5433,123.71
19680,48.71
50673,48.41
39421,500.41
7501,3337.34
27610,36.74
56946,1597.31
22377,55.76
12923,136.93
49418,49.89
19825,271.88
49181,63.38
56016,27.82
62173,3288.57
1139,2013.41
15629,6962.61
53755,858.58
46436,2100.36
9087,42.18
38333,2922.08
27984,191.99
50603,503.02
22582,562.41
37430,30.83
8054,24.24
30160,7722.91
49438,3413.73
11734,7344.08
60805,169.18
34017,3364.03
23034,3069.49
19676,28.0
44416,112.07
45759,63.37
19810,24.24
63591,126.31
19122,59.94
61687,2781.11
58949,36.4
15300,608.22
21563,27.98
18862,7342.75
35807,1355.98
37161,223.04
26684,158.97
59780,68.6
31020,69.31
6744,886.57
33249,3520.62
63634,58.62
6137,474.92
27268,32.39
28639,20068.55
38675,17280.28
23420,640.33
28590,1421.92
45555,45.17
33348,30.82
19658,42.2
58542,119.93
3517,626.86
38565,646.77
63433,27.82
59720,63.44
27099,49.83
44856,26.7
23875,173.67
17193,686.92
8326,28.0
24370,3733.37
64021,145.18
41252,2880.3
47630,1409.39
8846,787.74
34027,136.72
33020,54.42
65022,828.23
50370,119.55
24772,32.08
35289,382.9
18950,78.86
54025,571.48
6637,17.94
49431,78.26
27489,7616.81
19141,60.13
29839,582.2
41027,35.34
15824,3036.04
20012,74.75
2760,1833.98
15254,101.44
3510,24.64
43189,91.04
30201,21739.97
25451,173.54
48821,202.2
32568,39.11
32021,445.33
60934,7738.17
20265,27.98
59414,789.42
57952,27.82
45454,31.16
39282,18767.2
34286,2975.51
39615,3975.22
61231,388.82
52221,7257.3
16315,418.33
7309,4602.51
59661,1786.12
21703,27.98
46423,108.26
62591,32.2
9616,28.0
51182,26842.49
58571,9300.57
46088,189.04
50358,4514.51
15608,1688.92
45936,634.46
51175,1431.6
6012,176.23
17618,627.99
28544,6791.0
43098,1236.02
37833,266.52
60058,27.82
61661,2660.48
48427,32.11
3892,1592.82
7631,5639.49
9130,3800.08
44671,27.49
51618,20.59
6844,28.0
51331,5438.57
51759,27.82
15833,4175.48
65229,78.71
43756,790.64
51225,116.12
7026,80.79
25175,390.14
48580,36.43
49317,31014.44
31959,26.7
48953,251.22
4220,242.16
13923,215.46
18269,227.26
20947,255.63
41259,317.12
54337,32.11
3662,104.34
14091,1229.39
36401,180.0
58440,720.15
25392,203.92
15884,2974.69
33359,518.95
27746,678.76
3112,2034.9
6606,1189.03
13543,42.94
57531,27.86
34164,45.39
32136,518.53
32968,1158.65
34441,39.86
33746,30.83
19591,666.97
8012,42.2
43610,285.78
53027,3043.72
23148,470.86
7582,503.74
22540,64.65
39664,1286.95
63841,816.39
21318,156.62
48856,9911.49
27082,36.74
55097,653.26
29252,97.85
45105,2217.01
33776,224.59
50535,4147.21
48920,32.12
56627,40.82
25028,1726.67
36314,6518.53
28291,9464.43
33039,53.63
31890,75.25
53581,104.25
52542,32.12
22761,2363.79
50451,45.0
15370,54.22
15372,887.76
60595,2307.8
2012,24.24
18672,4744.25
34105,4855.92
43641,240.36
63148,7853.06
64102,428.51
52668,6577.82
24688,70.36
57,24.45
51895,3114.28
9370,3762.45
3644,24.24
8252,6274.85
47455,8529.88
21782,2238.98
3728,116.3
42362,126.61
25719,1212.04
50908,833.25
35167,31.35
36042,54.82
12164,24842.04
63479,5017.59
22114,188.92
29365,2652.21
40754,3851.18
14036,14181.06
21629,2473.92
7031,6562.08
59039,981.47
40111,224.83
53498,55.92
3999,24.24
6973,5677.01
48496,1087.48
25416,32.39
22585,95.26
1586,104.21
57895,8270.37
31313,30.83
26614,117.07
58208,3575.0
43056,2945.75
45515,3874.54
27539,49.8
35502,39.86
22178,203.68
42816,5428.49
38161,46.49
13871,5876.06
7187,136.98
32520,43.23
16998,11068.07
62585,619.58
60597,1242.05
35844,39.76
12087,947.91
56632,32.23
65656,1732.59
3552,2193.17
41564,8600.72
36954,2458.39
16875,927.64
9943,4554.77
3204,1530.72
1161,229.0
24732,31.93
48064,68.61
39188,97.74
60717,172.46
386,24.24
99,672.48
50601,32.12
31272,34.95
55268,783.23
895,24.24
42912,50.33
42301,4546.49
49493,3966.73
52669,20876.15
12066,2514.02
28525,22.5
47805,27.82
18128,879.4
16707,3480.06
43032,13667.49
4733,43.95
8387,4671.7
48447,5651.36
23136,26.85
45526,926.3
18912,486.94
13272,24.24
30173,63.9
40528,266.7
52486,199.71
44094,56.36
37529,8367.05
31239,30.83
11025,705.44
48332,73.04
44116,5161.16
25320,1141.96
31961,11169.66
9294,606.14
23741,371.87
20488,3557.81
54054,49.48
37530,5119.13
12524,216.06
29370,56.35
64748,189.11
64371,4894.75
41779,390.13
21050,42.2
25300,45.36
24107,1050.14
12472,48.69
55662,4019.44
58003,36.98
8685,60.04
47067,32.06
29851,372.15
28394,1911.19
26255,1421.46
44461,9597.8
32933,933.04
9915,4458.57
18308,910.74
36990,72.15
12823,55.22
16057,28.0
23475,99.88
23932,79.0
41326,31.08
62458,32.2
44361,5094.86
43178,60.82
22227,1871.51
1159,520.9
64835,723.56
53107,1365.04
58535,27.82
24494,643.64
33090,11070.08
44825,194.25
55101,962.75
52384,58.38
17789,3357.06
52227,84.53
41094,3254.37
42289,26.69
49713,36.43
974,321.54
42428,5602.92
57698,99.13
41426,4315.12
43871,35.64
1777,321.63
43263,9950.21
24497,62.35
4777,2973.72
1942,104.15
23241,1236.14
65706,48.97
21060,48.69
33780,1083.72
11052,3618.79
59747,303.94
62319,27.82
2366,24.24
45693,483.82
60956,49.49
37079,390.52
61937,57.49
44884,26.7
13379,24.24
57788,502.96
953,6090.71
47167,55.87
38113,1398.25
30399,32.39
31510,1374.93
26971,97.86
30522,4072.55
11770,1148.36
63138,49.75
47256,30255.05
34921,47.81
65096,21044.09
36387,10621.45
54521,6955.86
21357,39.28
54322,7189.86
55846,28.03
44696,34.94
17757,404.53
9064,338.06
37113,30.82
51480,28.0
43016,435.02
19256,232.88
65479,49.31
39627,1336.44
56448,63.38
43785,31.29
48055,1986.03
9401,24.24
32734,8133.23
235,24.24
37997,536.53
20942,5003.93
63573,168.72
21170,2936.22
65608,81.48
650,24.24
52080,2192.36
27162,3238.78
30552,624.62
61646,2396.48
26093,582.68
52874,32.11
59863,27.82
41003,30.89
21142,255.92
7385,55.24
10988,299.41
61729,27.82
64683,52.76
1323,6415.49
4825,417.45
46993,49.16
2411,17.94
38255,53.64
5313,43.05
15047,1478.38
42255,30.95
12700,4365.94
40657,778.16
1873,646.84
20966,4864.39
41127,3298.78
8959,104.34
64881,31954.25
35235,39.69
55004,11034.94
4535,43.06
13587,84.78
7545,31.76
18030,827.99
10809,767.74
58934,57.18
38393,34.03
55683,27.82
18291,27.98
38006,46.46
33450,445.35
30445,2536.55
45183,2553.0
2659,164.09
49986,1751.0
39227,4364.42
30832,53.57
17946,3215.66
37317,4259.65
31172,32.38
25156,5239.25
10312,647.09
40373,30.83
44753,26.75
28756,2397.24
41738,46.46
1109,307.01
26780,48162.23
45343,22.6
54352,656.32
49276,949.55
17177,48.71
50596,63.37
10376,24.26
62592,27.82
26658,11901.24
53051,972.31
11199,45.19
44170,7935.37
34508,725.5
42356,3762.91
9318,4743.34
29806,32.39
51902,1225.35
21980,29.81
20333,3158.55
4136,3233.67
59882,27.82
50002,386.94
16240,35.57
15933,9014.25
60052,312.81
34648,31.41
53162,10425.66
8767,55.32
25115,3603.72
2294,98.54
18425,2352.85
5494,2953.76
65597,40.88
25373,91.19
44256,1568.23
47311,634.93
48601,48.42
62150,639.67
21710,189.5
3365,18433.7
49942,2883.14
3996,928.01
5790,279.75
58227,3490.24
16026,131.81
47499,32.16
12326,2477.29
31849,2281.19
65515,233.3
23430,47.9
46426,32.11
60750,1158.21
57738,27.82
41845,313.97
21498,93.89
44387,63.92
35276,27.2
63560,1457.04
54950,28.02
16484,24.24
30575,36.37
62920,36.87
13709,156.4
54426,70.9
10691,24.24
17110,86.42
62899,3076.68
34821,3429.05
51953,116.46
30132,32.41
22441,2416.38
29760,32.39
64116,2297.2
5445,1374.44
30350,108.58
44509,3572.55
23400,160.97
32940,638.42
35429,860.24
10550,503.87
32746,314.35
56314,55.92
43768,54.5
55529,28.68
42149,1529.79
53170,1766.2
4905,2212.41
63227,1278.38
663,215.74
61943,313.71
42071,30.83
45301,30.99
46503,63.37
27945,371.38
40091,1552.98
43634,31.21
5111,24.24
43221,68.29
7119,17374.09
12944,149.98
42745,609.42
9732,2012.56
51116,1293.52
63397,2927.19
57595,40.7
41578,3937.88
24081,48.82
16918,59.99
8734,5330.73
39437,481.59
55212,782.47
51058,55.87
47922,5058.18
39233,26.89
27453,3837.03
48879,2191.96
35069,54.56
45815,952.05
60962,567.98
46275,55.96
10411,255.61
62860,1251.55
4123,24.24
56164,20523.31
62340,589.98
1615,28.0
63191,2738.45
23191,3263.76
22208,665.04
32786,60.8
6630,503.36
1012,1370.11
22778,1575.53
22918,19.79
16665,1509.93
6823,747.56
57822,293.73
17739,55.22
50505,32.12
33724,1243.05
41303,391.11
47551,70.8
8079,65.61
37564,16035.46
21174,24.4
49128,857.16
40107,667.23
21922,42.18
36239,5609.27
32020,5430.11
41209,1927.81
63519,45.36
40260,95.04
19972,27.98
39666,30.83
36143,1396.82
22504,74.5
43518,335.75
12199,42.18
39888,97.83
1342,35.52
1462,114.02
45690,3163.71
35056,65.95
5798,74.8
43017,165.21
36803,191.98
6185,552.64
20664,251.7
23368,28.04
10006,8549.24
55146,96.29
34443,377.29
7564,371.53
53522,1391.99
57976,835.88
8606,2700.16
56614,263.21
44158,482.99
63673,5315.69
32643,1883.83
23333,174.02
48403,27.82
35058,54.52
34612,1176.22
30786,82.39
48466,50.07
48862,32.21
32879,572.87
13445,94.1
25554,169.51
34871,113.84
23780,160.72
38644,34.97
45873,634.5
62333,4306.73
7009,139.11
42051,9484.89
47165,63.49
44448,31881.45
33184,5559.36
51166,27.82
19546,339.45
50480,65.08
57769,32.15
14443,775.41
19786,5238.6
52230,664.0
54686,14801.63
26121,32.39
45348,26.69
63622,7886.76
21208,54.28
32805,30.83
19788,48.71
24820,501.05
47651,3965.01
12178,1730.98
56558,928.31
16267,586.62
22595,36.05
48079,678.49
62875,55.98
42910,5742.52
3283,48.71
11765,6465.7
27885,28.04
10777,27.98
55907,3212.62
4494,1512.31
57938,55.98
64721,450.04
39998,15383.28
1357,487.29
44540,69.94
50203,31855.51
47525,228.45
5243,28.0
50952,6600.44
42662,6911.67
7421,39.3
62245,41.16
59699,55.98
14483,93.64
33278,8029.06
36182,3099.69
26357,2256.68
49573,2285.07
29131,10829.89
48731,764.21
55538,27.82
23064,472.69
6949,1048.64
8087,223.03
7942,24.6
41496,34.97
34565,835.48
19696,43.04
22104,1248.92
24319,3152.02
9326,1028.11
24169,1282.02
29856,71.45
44824,1330.64
39068,487.44
8840,3623.52
59007,283.82
65438,409.19
12128,2473.14
4618,13525.53
27094,6244.72
48022,187.88
57611,2196.7
11501,11936.88
37088,1242.59
37039,26.87
63325,202.92
3228,24.24
10161,24.24
65508,45.08
7723,55.24
14550,165.48
50315,4355.72
26807,1468.04
27052,333.3
46357,81.61
61643,11072.5
36054,39.11
64436,315.86
2418,61.78
58935,63.38
65311,1739.6
8693,215.87
15193,520.4
38074,2970.64
45465,2909.21
24057,109.05
20889,3618.08
28504,71.43
48336,62.17
1703,289.79
15723,48.68
46491,7769.86
12726,48.71
18957,27.98
51265,32.11
2747,404.71
47811,833.89
38891,1311.96
59254,59.08
18793,1208.95
24217,2234.33
25674,32.39
4637,1007.92
25421,525.18
45805,9768.95
7607,255.42
19422,3296.45
61009,182.02
21940,535.88
32016,34.97
52609,116.28
49546,63.34
64418,554.83
34757,12393.51
63174,447.44
14782,24.77
23138,47.43
13696,24.24
8586,62.28
22886,30.86
9672,48.73
26836,391.44
34388,2681.0
26888,10612.76
4246,48.73
43086,43.34
65326,40.97
65552,49.74
36522,280.94
12132,73051.79
24132,2513.65
38154,5117.08
48993,696.06
2419,3598.62
46270,3803.07
65023,1487.72
11,1377.01
40264,1235.6
33733,2878.34
42265,30.83
41219,93.66
35002,434.11
3102,74.8
34153,245.58
29990,126.06
50731,32.12
48168,48.41
63317,40.88
49182,1916.89
808,28.0
58494,2196.76
61508,566.17
61497,558.23
10790,228.98
24822,674.62
48010,463.99
60737,292.63
4791,13125.67
18983,86.51
10549,42.22
17513,123.83
42476,94.86
65188,6223.87
34938,945.32
38101,46.89
49670,203.24
9862,42.2
3924,887.65
40922,237.47
51973,6491.85
50537,88.72
27577,71.48
5539,3345.03
17215,6987.54
49360,4492.97
53864,1753.79
693,216.45
4667,25303.53
43280,499.7
10139,338.66
20721,403.73
35871,323.29
18871,1770.58
41759,2614.86
17660,469.98
11075,116.62
14299,28.0
9136,54.18
47865,49.29
46880,437.69
36268,129.39
28829,28.24
55925,27.86
17248,242.2
436,24.24
5664,216.1
46159,2563.19
63884,108.14
11122,189.48
4223,4435.7
64924,45.45
57979,40.82
52475,133.73
20250,39.28
48172,149.1
3917,139.12
22926,859.25
26282,7531.44
63426,1430.56
43209,1220.52
61155,36.49
29253,32.39
62515,5171.58
23212,504.08
38941,978.1
46310,3367.42
41177,53.64
31189,69.31
3865,189.53
23446,143.15
37641,734.29
40374,12082.68
64944,831.55
34478,11276.52
14407,23752.76
34083,75.14
13355,6537.6
20695,28.0
25515,333.1
11236,288.22
17645,55.24
46643,68.73
58557,312.82
33681,9768.41
27135,6877.05
44514,7552.49
41818,1132.98
39698,482.34
23713,32.47
17388,5975.7
12575,27.98
11441,2678.19
30845,26.7
48389,55.88
64305,55.98
51844,903.18
56786,1043.78
53792,8698.87
63886,6454.59
59681,40.7
5176,74.73
34791,138.41
34483,3125.46
42917,30.83
4357,4410.43
37553,60.32
33663,1743.69
34579,1980.21
59447,3196.13
60212,1954.02
286,3655.58
46107,764.96
56225,1926.06
37778,30.83
65676,56.27
14141,867.73
31292,19.76
4716,39.2
21541,24.24
60243,55.87
47210,63.37
27547,90.88
19594,42.22
57308,574.76
63008,32.2
21873,78.63
21861,48.67
33357,160.25
64663,6992.26
3400,114.07
54979,490.14
29277,28.06
47090,1797.05
61651,8361.83
31334,30.83
57907,40.91
